word_id,words,definitions
3053,LÍNEA,sus. T’o’ol
3054,LIQUEN,sus. Me’ex cháak.
3055,LISO,"adj. Táax, babayki"
3056,"LISO, MUY LISO",adj. Báabayki.
3057,LISO Y RESBALOSO,adj. Ts’íits’iiki.
3058,LISONJERO,adj. Aj bay pool
3059,LISTA,sus. Wewel
3060,LISTA DE PERSONAS,sus. Tsool k’aaba’ob
3061,LISTADO DE COLORES,adj. Wewel
3062,LISTO,adj. Ts’o’ok beyo’
3063,"LISTO, ATENTO","adj. P’il ich., ts’aaj óol"
3064,LITERA PARA VIAJAR,sus. Pepem che’
3065,LITORAL,"sus. Jáal já, chi’ ja’"
3066,LIVIANO DE PESO,adj. Sáal
3067,LODAZAL,sus. Ts’oots’oopki.
3068,LO MÁS FUERTE Y DURO DE LA MADERA DE UN ÁR,
3069,"BOL, EL CORAZÓN DEL ÁRBOL",sus. Chulul
3070,LO MÁS IMPORTANTE,sus. Noj lail
3071,LO QUE HA DE SER PROMOVIDO,sus. Kulkinbil
3072,LOCALIDAD,sus. Kaaj.
3073,LOCALIZAR,v.t. Kaxan
3074,LOCO,"adj. Choko pool, choko jo’ol, saatal"
3075,LOCOMOTORA,"sus. Tsíimin k’áak’, wakax múuk’."
3076,LOCUTOR,sus. Aj num chi’
3077,LODO,sus. Luuk’.
3078,LOGRAR,"v.t. Náajal, najmat, chuuk."
3079,LOMA O MÉDANO DE ARENA,"sus. Tséel ka’anil k’áanab, tséel ka’an."
3080,LOMBRIZ DE TIERRA,sus. Lukum kaan
3081,LOMO,"sus. Paach, pu’uch"
3082,"LOMO , ESPINAZO DE CUALQUIER CUADRÚPEDO",bil sus. Sibnel.
3083,LORO,"sus. T’uut’, x t’uut’"
3084,LOTE BALDÍO,sus. X tokoy
3085,LUCERO DE LA MAÑANA,"sus. Aj ajsaj, kab eek’, noj eek’, xuux eek’"
3086,LUCIÉRNAGA,sus. Kóokay
3087,LUCHAR CUERPO A CUERPO,"v.t. P’iisba, p’iislam"
3088,"LUCHAR, DEBATIR, PELEAR","v.t. Paaklam muuk’. P’iislam muuk’,"
3089,LUEGO,adv. de t. Ka’ tun
3090,LUEGO QUE,adv. de t. Kitak
3091,LUGAR,sus. Kúuchil
3092,"LUGAR DE MALEZA, BREÑAS Y ESPINAS",sus. Lo
3093,LUJURIA,sus. Ko’il
3094,LUMBAGO,sus. Kampach
3095,LUMBRE,sus. K’áak’
3096,LUNA,sus. Uj
3097,LUNA LLENA,"sus. Yi’ij uj, túulis uj, ts’aykan uj"
3098,LUNA NUEVA,"sus. paal uj, yáax uj"
3099,LUNAR,"sus. Ta’ uj, yuuy"
3100,LUZ,"sus. Sáas, sáasil."
3101,LLAMA DEL FUEGO,"sus. Yaak’, k’áak’"
3102,LLAMADA,sus. K’aaba’maj
3103,LLAMAR,v.t. T’aan.
3104,LLAMAR CON LA MANO,v.t. Béech’k’abt
3105,LLANO,"adj. Táax, táax lu’um."
3106,LLANTO INTENSO,sus. Banbanok’ol
3107,LLAVE,"sus. Je’eb, ch’otob, x ch’otobil."
3108,LLEGAR,"v.i. Taal, k’uchul, u’ul, kóoj, k’óojol."
3109,LLEGAR,v.i. K’uch.
3110,"LLEGAR, VENIR",v.i. U’ul.
3111,LLEGAR AL CORAZÓN,v.t. Najal ti’ol
3112,LLENAR,v.t. Chuup
3113,LLENARSE EL VIENTRE DE VIENTO,v.i. T’ibal.
3114,LLENO,"adj. Chuup, chuka’an."
3115,LLENO DE AIRE,adj. P’op’oltal
3116,LLENO DE MALEZA,adj. Loob
3117,LLENO POR HABER COMIDO SUFICIENTE,adj. Na’aj
3118,LLEVAR,v.t. Bis
3119,LLEVAR EN UN PUÑADO,v.t. Lóoch’. LLEVAR CARGADO O APOYADO SOBRE EL HOMBRO
3120,DETRÁS DEL PESCUEZO,v.t. Lechkaltaj
3121,LLORAR,v.i. Ok’ol
3122,LLORIQUEAR,"v.i. Xuxuch ni’, xuxub ni’."
3123,LLORÓN,"adj. Chéech, chéech keep."
3124,LLOVER,"v.i. K’áaxal ja’, K’áaxal cháak"
3125,LLOVIZNA,"sus. Banaja’, tosja’, wíits’ij ja’."
3126,LLUVIA,sus. Cháak.
3127,LLUVIA QUE MOJA LEVEMENTE LA TIERRA,sus. Lak may. LLUVIA
3128,"MACHACAR,TAMULAR EN MOLCAJETE",v.t. K’uut.
3129,"MACHACADO, TAMULADO",adj. K’uuta’an.
3130,"MACHACAR, APLASTAR APACHURRAR",v.t. Puu
3131,MACHETE,"sus. Máaskab, x"
3132,MACHO,sus. Xiibil ba’alche’
3133,MADERA,sus. Che’
3134,MADRASTRA,sus. X
3135,MADRE,"sus. Na’, na’tsil."
3136,MADRINA,sus. Ye na’
3137,MADRUGADA,"sus. Ajal kaab, sáastal"
3138,MADRUGADOR,sus. Aj jatskaab ajal
3139,MADURACIÓN,sus. Yiijtalil
3140,MADURAR,v.i. Tajal
3141,MADURAR,adj. Síisíip’ki.
3142,MADUREZ DEL MAÍZ,sus. Yij
3143,MADURO PARA FRUTAS,"adj. K’an, tak’an,"
3144,MAESTRA DE ESCUELA,"sus. X ka’ansaj xook, X"
3145,MAESTRO DE ESCUELA,"sus. Aj ka’ansaj xook, J tak’antak. ka’anbesaj ka’anbesaj"
3146,MAGIA,sus. K’askunaj ich.
3147,MÁGICO,v.t. Esaj
3148,MAGULLADO,adj. Maxal
3149,"MAGULLAR , MACHACAR, LASTIMAR",v.t. Nuul.
3150,MAÍZ (ZEA MAYS L),"sus. Ixi’im, xi’im"
3151,MAÍZ AMARILLO,sus. K’an ixi’im MAÍZ BLANCO (SU CICLO DE PRODUCCIÓN ES DE 
3152,DÍAS),"sus. Sak ixi’im, x nuuk nal"
3153,MAÍZ DE GRANOS AZULOSOS,sus. Éek’jub
3154,MAÍZ DE GRANOS COLOR ROJO OSCURO,sus. Éek’chob
3155,MAÍZ DE GRANOS ROJOS,"sus. Chakchob MAÍZ DEL GALLO, VARIEDAD DE MAÍZ QUE TARDA  DÍAS EN DESARROLLARSE."
3156,DÍAS),sus. X mejen nal
3157,MAÍZ TIERNO,sus. Ak’ ixi’im
3158,MAJAR,v.t. Pech’ pets’
3159,"MAJAR, MACHACAR, MAGULLAR",v.t. Maax.
3160,"MAJAR, APLASTAR",v.t. Yaach’
3161,MAJESTAD,"sus. Aj tepal, tepalil MAKAL O ÑAME (DIOSCORACEAE (DIOSCOREA ALATA"
3162,L)),sus. Makal
3163,MAL,"sus. K’aas, loob"
3164,MAL DE PINTO,"sus. Wáaway, Paj is."
3165,MALDECIR,"v.t. Manab chi’, loolobt’aantik."
3166,MALDICIÓN,"sus. Kóots ak’il, ak’ayil"
3167,MALDITO,adj. Aj ak’ayil
3168,MALEZA,"sus. Aban, jaban, loob"
3169,MALO,"adj. Ma’ patali’, k’aas."
3170,MALOLIENTE,"adj. P’u’us, tu’"
3171,MALTRATAR,v.t. Ba’abaj toop.
3172,MAMA,sus. Chu’uch
3173,MAMÁ,"sus. Na’, maamatsil, natsil."
3174,"MAMAR, SUCCIONAR",v.t. Chu’uch. MAMEY DE SANTO DOMINGO (MAMMEA AMERICANA
3175,L),sus. Chakalja’as.
3176,MANADA PEQUEÑA DE ANIMALES,sus. Banab.
3177,MANANTIAL,"sus. Aklin, sayab."
3178,"MANAR, CHORREAR",v.i. Chooj.
3179,MANCHADO,adj. Wewel
3180,MANATÍ,"sus. Téek, chiil."
3181,MANCHA,sus. Xiijul. MANCHA DE COLOR VIOLETA QUE TIENEN ALGUNOS
3182,NIÑOS EN LA ESPALDA SOBRE EL COXIS,sus. Waaj
3183,MANCHADO POR PARTES,adj. Wéeweek’
3184,MACHACADO,adj. Ya’ach’ta’an
3185,"MANDAMIENTO, LEY",sus. A’almaj t’aan.
3186,MANDAR,"v.t. A’alaj, a’almaj"
3187,"MANDAR, ENVIAR","v.t. Túux, túuxt, tusbeel"
3188,MANDATO,sus. A’almaj t’aan
3189,MANDÍBULA,sus. Kama’ach
3190,MANERA,"sus. Yalul, bixil."
3191,MANGLAR,sus. Chuk te’
3192,MANGO DE HERRAMIENTA,sus. Lap’k’abil
3193,MANIFESTAR,v.t. E’esaj.
3194,MANIFIESTO,adj. Xech
3195,"MANIQUÍ, MUÑECO",sus. Wenak
3196,MANO,sus.K’ab.
3197,MANOSEAR,v.t. Máamaachik.
3198,"MASCAR, MASTICAR",v.t. Cha’ach.
3199,MANOJO O ATADO,adv. de c. K’áax
3200,MANOJO DE ALGO,adv. de c. Jikipil
3201,"MANOJO DE CUALQUIER COSA, COMO VARAS, CABE",
3202,"LLOS, VELAS, ETC",adv. de c. Cháach MANSO.
3203,MANTA,sus. Nook’
3204,MANTECA,sus. K’ab tsaats.
3205,MANTEL,sus.U nook’il mayak che’.
3206,MANTENER,v.t. Tséent
3207,MANUAL,sus. Nu’ukul ku tsoolik wáa ba’ax.
3208,MAÑA EN CUALQUIER COSA,sus. Nonojil
3209,MAÑANA,adv. de t. Sáamal
3210,"MAÑANA, EL AMANECER",sus. Ja’atskab k’iin. MAPACHE (PROCYON LOTOR SCHUFELDTI(NELSON Y
3211,GLODMAN)),sus. K’ulu’
3212,MAR,"sus. K’áanab, k’áak’náab, k’áanáab"
3213,MARAÑA,sus. Mamak.
3214,MARAVILLAR,v.i. Nunuyaktaj
3215,MARAVILLARSE DE ALGUNA PERSONA COMO DESCO,
3216,NOCIÉNDOLA,v.t. Makat MEADO
3217,MARAVILLOSA,adj. Máktsil
3218,MARIDO,sus. Iicham
3219,MARIPOSA,sus. Péepen
3220,MARIPOSA NOCTURNA,sus. Áak’ab ts’unu’um
3221,MARISMA,sus. Uk’um
3222,MARRANA,"sus. Ch’úupil k’éek’en, x leech"
3223,MARRANO,sus. K’éek’en
3224,MARTILLO,sus. Bajab.
3225,MÁS,adv. de c. Paymun
3226,MAS,conj. advers. Jebak
3227,MÁS TARDE,"adv. de t. Ka’akate’, ma’ sáame."
3228,MASA DE MAÍZ,sus. Sakan
3229,MASA ENCEFÁLICA,sus. Ts’o’om.
3230,MASAJE,"sus, v.t. Páats’, yeet’, yoot’."
3231,"MASCAR, MASTICAR",v.t. Jaach
3232,"MASCAR, ROER",v.t. K’uux.
3233,MÁSCARA,"sus. K’oj, piix ich."
3234,MASCULINO,adj. Xiib.
3235,MASTICAR,"v.t. Cha’ach , jaach’."
3236,MASTICAR VARIAS VECES,v.t. Jáajaach’.
3237,"MASTICADO POR BOCA GRANDE DE CABALLO, MA",
3238,"RRANO, PERRO",adj. Cha’acha’an.
3239,MASTICADO POR BOCA PEQUEÑA DE RATA O TUZA,v.t. Ne’ene’es.
3240,MASTURBACIÓN,"sus. Kol ach, baxalba."
3241,MASTURBACIÓN MASCULINA,sus. Kóol keep
3242,MASTURBARSE,v.i. Baxalba
3243,MATANZA,sus. Banban kíimsaj
3244,MATAR,"v.t. Kíins, kíimsaj."
3245,MATERIA,sus. Ba’alil.
3246,MATERIA DE UNA HERIDA,"sus. Puj, pu’uj jal."
3247,MATERNO,adj. Na’itsil.
3248,MATORRAL,sus. Aban
3249,MATRIMONIO,"sus. Ts’o’okol beel, k’amnikte’"
3250,MATRIZ,sus. Sayomal.
3251,MAXILAR,sus. Kama’ach
3252,MAYOR,adj. K’ojol.
3253,MAYOR,adj. U nojochil
3254,MAYORÍA,adv. U ya’abil.
3255,MAZORCA DE MAÍZ,sus.Tiijol nal.
3256,"MEADO, ORÍN",sus. Wíix
3257,"MEAR, ORINAR",v.i. Wiix.
3258,MECAPAL,"sus. Táab MECATE, MEDIDA AGRARIA DE  M O DE  M"
3259,LINEALES,sus. K’aan(Para el singular) Ts’áak (Para el plural)
3260,MECER,v.t. Úumbal
3261,MEDIA NOCHE,sus. Chúumuk áak’ab
3262,MEDIANO,adj. Tuntun
3263,MEDIBLE,adj. P’iisbe’en
3264,MEDICINA,sus. Ts’aak
3265,MÉDICO,sus. Ts’aak yaaj MEDIDA DE LONGITUD ENTRE EL DEDO PULGAR Y EL
3266,MEÑIQUE CON LA MANO ABIERTA,sus. Náab
3267,MEDIANTE,adj. Tu yo’olal.
3268,MEDIDA,"sus. P’iis, p’iisib, betan."
3269,MEDIDO SIN ORDEN,adv. de m.P’íip’iis
3270,MEDIO,"sus. Táankuch, táan chúumuk, táan"
3271,"MEDIO MADURO, A PUNTO DE MADURAR",Adj. K’aas chumuk tak’an
3272,MECERSE,v.i. Úumbal.
3273,"MEDIO, MEDIA","adj. Chúumuk, búuj."
3274,MEDIODÍA,sus. Chúumuk k’iin
3275,MEDIR,v.t. P’iis
3276,MEDITAR,"v.t. Nen óol, num óol"
3277,MÉDULA,sus. Noy
3278,MEJILLA,sus. P’u’uk
3279,MEJOR,"adj. Paymun, u ma’alobil"
3280,MELLIZO,sus. Iich
3281,MEMORIA,sus. K’aj lay
3282,MEMORIZAR,v.t. oksaj ti’ pool.
3283,MENCIONAR,v.t. Ch’a’ chi’.
3284,"MENDIGAR, PEDIR",v.t. Máat
3285,MENDIGO,sus. Aj k’áat matan.
3286,MENEAR,v.t. K’u’uy
3287,"MENEAR, MOVER ALGÚN LÍQUIDO",v.t.Yúuk
3288,MENOR,"adj. U chichanil, t’uup."
3289,MENOS,"adv. de c. Ma’ chuka’an , matla"
3290,MENOS ENTRE OTROS,adv. de c. Tuntumil
3291,MENOSPRECIAR,v.t. Kúulpaachkúuns
3292,MENSAJERO,sus. Aj bisaj t’aanilo’ob
3293,MENSO,adj. Meelen keep 
3294,MENSTRUACIÓN,"sus. Ilmaj, jula, k’asal, ulis, uj"
3295,MENTIR,v.t. Tuus
3296,MENTIRA,"sus. Tuus, tuusil."
3297,MENTÓN,sus. No’och
3298,MEÑIQUE,sus. T’uup
3299,MEOLLO,sus. Noy
3300,MERCADO,"sus. Najil koonolo’obi’, u kúuchil koonol."
3301,MERCANCÍA,sus. Koonol.
3302,MERMAR,v.i. Jáatspajal
3303,MES,"sus. Wináal, yuil"
3304,MESA,sus. Mayak
3305,MESA DE MADERA,"sus. Mayak che’, táax che’, wi’ileb che’, táas che’."
3306,MESA DE PIEDRA,sus. Mayak tuunich
3307,METAMORFOSIS,sus. Wayasbil.
3308,METATE,sus. Ka’
3309,METEORO,sus. Túux ka’an
3310,METER,"v.t. Oks, oksaj, ts’ot"
3311,METER,v.t. Juup.
3312,"METER, INTRODUCIR",v.t. Kaap.
3313,"METER, INSERTAR",v.t. K’aap.
3314,"METER, EMBUTIR",v.t. Chook’.
3315,METER POR LA FUERZA EN LUGAR ESTRECHO,v.t. METER DE CUALQUIER
3316,MANERA,v.t. Chok’la’antaj Chóochook’an.
3317,METIDO VARIAS VECES,adj.Táatáak.
3318,MEZCLA,"sus. Xa’ak’, xe’ek’"
3319,MEZCLADO,adj. Xa’ak’a’an
3320,MEZCLAR,"v.t. Xa’akit, ta’anbesaj, xa’ak’."
3321,MI,adj. poses. In.
3322,MICO DE NOCHE (POTTOS FLAVUS),sus. Áak’ab ma’ax
3323,MIEDO,"sus. Sajkil, sajak, sajakil"
3324,MIEDOSO,adj. Sajlu’um
3325,MIEL,sus. Kaab
3326,MIEL CUAJADA,sus. Moom
3327,MIENTRAS,"adv. de t. Kalikil, láakej"
3328,MIENTRAS,"adv. de t. Kali’ikil, entas."
3329,"MIERDA, EXCREMENTO",sus. Ta’
3330,MILAGRO,sus. Maktsil
3331,MILES,sus. Jun pik
3332,MILPA,sus. Kool.
3333,MILPA DEL PRIMER AÑO DE TUMBA,sus. Ch’áakbeen.
3334,MOLLEJÓN O PIEDRA DE AFILAR,sus. Jux
3335,MOMENTO,adv. de t. Súutuk
3336,MOMOTO TURQUÍ,sus. Tooj
3337,MONDONGO,sus. s’áanchakbil u tsuukel
3338,MILPERO,"sus. Koolnáal,Aj koolkaab"
3339,MINOTAURO,sus. Aj wíinik wakax.
3340,MÍO,pron. poses. Intia’al
3341,MIRADOR,sus.Ka’anal kisneb naaj.
3342,MIRAR,"v.i., v.t. Paakat, cha’ant, il."
3343,MIRAR DE SOSLAYO O CON DISCRECIÓN,v.i. Báa
3344,"MIRAR DURAMENTE, CON FIEREZA",v.i. Lek’
3345,NECESITADO,adj. Aj numya
3346,MISA,Sus. Noj k’ul t’aan.
3347,MISERIA,sus. Munya
3348,MISERABLE,"adj. J máan óotsil, J munyaj."
3349,MISERICORDIA,sus. Yatsil
3350,MISMO,sus. Batsil
3351,MISTERIO,sus. Talam
3352,MITAD,"sus. Táankuch, táan chúumuk, tánkoch, búuj."
3353,MIXTO,adj.Xa’ak’a’an
3354,MOCO,sus. Síim.
3355,MODO,"sus. Yalul, bixil."
3356,MOFA,sus. P’a’as
3357,"MOFAR, BURLAR, DESDEÑAR",v.t. P’a’as.
3358,MOFETA,sus. Pay ooch
3359,MOHO,sus. Kuuxum
3360,MOJADO,"adj. Poopoop, ch’uul."
3361,"MOJAR, HUMEDECER","v.t. Ch’uul, Ch’u’ulul."
3362,MOJÓN,sus. Multun
3363,MOJONERA,"sus. Multun, xu’uk’."
3364,MOLCAJETE,"sus. X k’uutub, k’uut ka’"
3365,MOLER,v.t. Juuch’.
3366,"MOLIDO, MASA",sus. Juuch’.
3367,"MOLER, TRITURAR, REDUCIR A POLVO","v.t. Mux MOLDEAR, MODELAR, FORMAR. V.t. Paat."
3368,MOLER EL NIXTAMAL,v.t. Juuch’
3369,MOLESTAR,"v.t. Top, p’u’ujsaj."
3370,MOLESTAR,v.i. P’úup’u’uj.
3371,MOLESTO,"adj. Ts’íik, k’uux, p’u’uj, níichbal, k’áax elenche’ ch’úup. wakax."
3372,MONEDA,sus. Táak’in.
3373,MONEDA DE ORO,sus. K’an táak’iin
3374,MONO ARAÑA (ATELES SP),sus. Ma’ax
3375,MONO AULLADOR (ALOUATTA PALLATA MEXICANA),sus. Ba’ats’
3376,MONTAÑA,sus. Bolon wits
3377,MONTAR,v.t. Naat’
3378,"MONTARÁZ, ARISCO, HURAÑO",adj. K’o’ox.
3379,MONTE,sus. K’áax
3380,MONTE ALTO,"sus. Ka’anal k’áax, nukuch"
3381,MONTE BAJO,"sus. Jubche’, jub che’, ju’che’, ke"
3382,MONTE DE ALTURA MEDIANA,sus. Ka’a kool
3383,MONTE DE VENUS,sus.Cho’ono’ob u chíikul x
3384,MONTÍCULOS,sus. P’óop’ool.
3385,MONTÓN,adv de cantidad.
3386,"MAÍZ, TIERRA",sus. Ban
3387,MONTÓN DE GRANOS O COSAS MENUDAS,sus. Tsuk
3388,MONTONES,sus.Túutúuk.
3389,MONTÓN PEQUEÑO DE CUALQUIER COSA,sus. Nik
3390,MONTURA,sus. Xek
3391,MOÑO,sus. T’uuch
3392,MORADO,"adj. sus. Chak ya’ax, ya’ax ch’ooj."
3393,MORAR,v.i. Kaaj
3394,MORAR ENTRE MUCHOS,v.i. Molkaajtal
3395,MORCILLA O MORONGA,sus. Alimento que se prepara rellenando el intestino del ma
3396,MORDER,"v.t. Chi’b, chi’, níich’."
3397,"MORDER, LADRAR",v.i. Chi’ibal
3398,MORDER CON LOS INCISIVOS COMO LA TUZA,v.t. p’uja’an. Néet’.
3399,MORDIDO VARIAS VECES,adj. Náanaachan.
3400,MORDISCO,sus. Níich’.
3401,MORDISQUEADO,adj. Níiniich’.
3402,MORIR,"v.i. Kíimil, kíim"
3403,MORRAL DE FIBRA DE HENEQUÉN,sus. Sáa
3404,MORTAJA,sus. Tep’ kiimén
3405,MOSCA,sus. Ya’ax kach
3406,MOSCA GRANDE DE COLOR VERDE,sus. Al ya’ax
3407,MOSCA VERDE,sus. Tsíintsíin.
3408,MOSCO,sus. K’oxol
3409,MOSTRAR LOS DIENTES,v.t. Nich’
3410,"MOSTRAR, EXHIBIR, ENSEÑAR",v.t. E’es
3411,MOTAS DE ALGODÓN O HILO,sus. Mamil taman
3412,MOTÍN,sus. P’ujul
3413,MOTIVAR,v.t. Ts’a óol
3414,MOVER,"v.t. Péek, péeks."
3415,"MOVER, REVOLVER",v.t. Chíik. MOVER UN ALIMENTO LÍQUIDO Y ESPESO DURANTE
3416,SU COCIMIENTO,v.t. Júuy.
3417,MUJER,"sus. Ko’olel, x ba’al"
3418,MUJER NOBLE,sus. X ajauil
3419,MULTIPLICAR,"sus. Ya’abal, aalan kil."
3420,"MULTIPLICARSE, AUMENTARSE",v.i. Chaketjal.
3421,MULTITUD,"sus. Piktanil , múuch’ul"
3422,MUNDO,sus. Kaab
3423,MUNICIPIO,sus. Méek’tan kaajil
3424,MUÑECO,sus. Wenak
3425,MURALLA,"sus. Pa’, tulum, pa’ tuun."
3426,MURCIÉLAGO,sus. Soots’
3427,MURMURAR,v.t. Mukul t’aan
3428,MÚSCULO,sus. Bak’
3429,MUSGO,"sus. Tsuk max, me’ex cháak"
3430,MÚSICA,sus. Páax
3431,MÚSICO,"sus. Aj páax, j páax, j páaxnáal."
3432,MUSLO,sus. Muk’ ook
3433,MUY,adv. Paymun MUY (PREFIJO PARA FORMAR EL SUPERLATIVO DE LOS
3434,ADJETIVOS CALIFICATIVOS),"Sem, jach, lem, lemkech, seten, semkech, jéet, jeta’an, táaj."
3435,MUCHACHA,"sus. Ch’úupal, x ch’úupal"
3436,MUCHACHO,"sus. Xi’ipal, xi’ib pal, xi’ipaj."
3437,MUCHAS VECES,adv. de c. Junak
3438,MUCHO,"adv. de c. Ya’ab, ya’abach, ya’abkach,"
3439,MUY APRETADO,adj. Jíich’il
3440,MUY ATADO,adj. K’ak’áax
3441,MUY FRESCO Y LIMPIO,adj. Kekexki.
3442,"MUY LLENO DE AGUA, O QUE SE INUNDA",adj . tinbantsil.
3443,"MUCHÍSIMO, DEMASIADO",adv. Séeséen.
3444,MUDAR,"v.i. Jelep, jeel, jelkunaj"
3445,MUDAR DE PIEL LA VÍBORA,v.i. Jeleb.
3446,MUDARSE,v.i. Jelaj
3447,"MUDARSE, CAMBIARSE DE ROPA",v.t. Jeel.
3448,MUDARSE DE VIDA,v.i. Jeelbes a kuxtal
3449,MUDO,adj. Toot
3450,MUELA,"Cha’an koj, cha’am"
3451,MUERTE,sus. Chamay baak
3452,MUERTO,sus. Kimen
3453,MUESTRA,"sus. Yalul, chíikul Búubuulki."
3454,MUY CURVEADO,adj. Lo’olo’ochki.
3455,MUY DERRUMBADO,adj. Níiniik.
3456,MUY LLENO DE COMIDA,adj. Na’aj
3457,MUY MAGULLADO,adj. Nunulaja’an
3458,MUY MANCHADO O SUCIO,adj. K’ook’ool.
3459,MUY METIDO,adj. Láalaanki.
3460,MUY MOJADO,adj.Susulki.
3461,MUY MOLESTO (A),adj. P’úup’u’uja’an.
3462,MUY MOLIDO,adj. Múumuuxki.
3463,MUY MOJADO,adj. Poopoopki.
3464,MUY ODIADO,adj. P’éep’eeka’an.
3465,NÁCAR,sus. Mak.
3466,NACER,"v.i. Síijil, síij, yaantal"
3467,NACIMIENTO,sus. Síijil.
3468,NADA,adv. de n. Mixba’al
3469,NADAR,"v.i. Báab, báaxal ja’"
3470,NADAR DEBAJO DEL AGUA,v.i. Muuk ja’
3471,NADIE,adv. de n. Mix máak
3472,NALGA,sus. P’u’uk iit
3473,NANA,sus. X kanan paal.
3474,NARANJA AGRIA (CITRUS AURANTIUM L),sus.
3475,NERVIO,sus. Xich’
3476,NI,adv. de n. Mix
3477,NI HABLAR,adv. de n. Mix t’aan
3478,"NI MODO, NI REMEDIO",adv. de n. Ja’alibe’.
3479,NIDO,sus. K’u’
3480,NIETO,"sus. Áabil, wáabil, áabitsil."
3481,NIGROMÁNTICO,sus. Wáay xibalbailo’
3482,NIGUA (DERMATOPSYLLA PENETRANS),sus. Al ch’ik
3483,NINGUNO (PERSONA),pron ind. Mixmáak.
3484,NINGUNO (PERSONA O ANIMAL),pron ind.Mix
3485,"NARANJA DULCE ( CITRUS SINENSIS, OSB)",sus. Suuts’ pak’áal Ch’ujuk pak’áal.
3486,NARIZ,sus. Ni’
3487,NARRADOR DE HISTORIAS,"sus. Aj kansiyaan, Aj tsikbal k’ajlay."
3488,NARRAR,v.t. Tsikbal.
3489,NATA,sus. Oots’
3490,NAUFRAGAR,"v.i. Nokop, sat, búulul"
3491,NAUFRAGIO,sus. Nokopa’il
3492,NAÚFRAGO,adj. Aj nokop.
3493,NAVEGAR,"v.i. Báab, bubil, cheemul, xot ja’"
3494,NAVEGANTE,sus. J cheemnáal.
3495,NEBLINA,sus. Ye’eb
3496,NECESARIO,"adj. K’a’anan, k’a’ana’an, k’abéet, k’abeet, kenlik, najbe’en."
3497,NECESIDAD,sus. Najbe’entsil
3498,NECRÓPOLIS,sus. Suju’uy lu’um
3499,NEGLIGENCIA,sus. Náay óolal
3500,NEGRO,"adj. Boox, éek’"
3501,NEGRURA,"adj. Éek’ popos, éek’i"
3502,NEGRUZCO,adj. Éek’tile’en. juntúul.
3503,NINGUNO (COSA),adv. Mix junp’éel.
3504,NIÑA,sus. Chan x ch’úupal.
3505,NIÑA DEL OJO,sus. Néenil ich
3506,NIÑO,"sus. Paal, chanbal, chanpaal, chan"
3507,NIVEL,sus. Ka’analil
3508,NIVELADO O EMPAREJADO CON AGUA,adj.Yuyul
3509,NO,"adv. de n. Ma’, ma’ach, ma’atan, mix"
3510,CAL),"sus. K’u’um. taan, mun, ma’ab."
3511,NO ES CIERTO,"adv. de n. Ma’tech, ma’ jaajil, ma’ jaaji’, mix jaaji’"
3512,NO HABLAR,v.i. Ch’iikil
3513,NOCHE,sus. Áak’ab
3514,NOMBRAMIENTO,sus. Wakunaj
3515,NOMBRE,sus. K’aaba’
3516,NOMBRE PROPIO,sus. Noj k’aaba’
3517,NOPAL,sus. Páak’am.
3518,NORMAL,"adj. Ma’alob yaanil, tu beel yaanil."
3519,NORTE,sus. Xaman.
3520,NOSOTROS,pron. pers. To’on
3521,NOTICIA,"sus. K’aj óolal, k’ajóolo, ojelil, k’uben t’aan, péeksilo’, ts’áaj ojeltbil."
3522,NOVENTA,sus. Lajun p’éel ti’ jo’o k’áal
3523,NOVIA,sus. X ba’al
3524,NUBE,sus. Múuyal
3525,NUBLADO,adj. Nookoy
3526,NUBLAR,"v.i. Nookoytal, nookoychajal."
3527,NUCA,sus. Pachkab
3528,NUDO,sus. Jook’
3529,NUDO EN LA SOGA,sus. Mok.
3530,NUERA,sus. Ilib
3531,NUERA,"sus. X ilibtsil, x ilibtsile’"
3532,NUESTRO,pron. poses. K
3533,NUESTRO,adj. poses. K tia’al
3534,NUEVAMENTE,"adv. Tu ka’atéen, túunbenil."
3535,NUEVE,sus. Bolon
3536,NUEVO,adj. Túunben
3537,NUMERAR,v.t. Ts’áaj xookul.
3538,NÚMERO,sus. P’éelel
3539,NUMEROSO,adj. Jach táaj ya’ab.
3540,NUNCA,adv. de n. Mixbik’iin
3541,O,conj. disyunt. Wáa
3542,OBEDIENCIA,"sus. Ch’a t’aan, u’uy t’aan."
3543,OBEDIENTE,adj. U’baj t’aan
3544,OBJETO,sus . Ba’al.
3545,OBJETIVO,sus. Ba’al unaj u beeta’al.
3546,OBLIGACIÓN,sus. K’ochbesajul.
3547,OBLIGAR Y CULPAR,v.t. K’uchbesaj
3548,OBLIGAR A HACER O NO HACER ALGO,v.t. Taataak
3549,OBLIGAR,v.t. Ts’alpaachtik.
3550,OBRA QUE UNO HA HECHO,sus. Kelemal.
3551,OBSCURECER,"v.i. Eéjoch’e’ental , e’same’en."
3552,OBSCURO,"adj. Ee’joch’e’en, e’same’en."
3553,OBSEQUIO,sus. Siibal.
3554,OBSERVAR,"v.t. Cha’ant, cha’an, il."
3555,OBSIDIANA,sus. Sim tun
3556,OBTENER,v.t. Aantal.
3557,OBSTINACIÓN,sus. Nolmail
3558,OBSTINADO,adj. Nonolki
3559,OCASO,"sus. Éemel kaab, t’úubul k’iine’"
3560,OCIO,sus Mak’ óolal.
3561,OCIOSO,adj. J mak’ óolal.
